ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_mu_top2%mu,cluster,sigma-price,sigma-avail,sigma-url
POOL-00025648,"InChI=1S/C9H6FNO2/c10-6-1-2-8(12)7(5-6)9-3-4-11-13-9/h1-5,12H",Oc1ccc(F)cc1-c1ccno1,411.5579801974957,False,['288401-62-7'],1.8351891141,7,$185.00/1 G,"Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/543683
POOL-00016272,"InChI=1S/C9H8N2O2/c1-6-10-9(11-13-6)7-2-4-8(12)5-3-7/h2-5,12H,1H3",Cc1nc(-c2ccc(O)cc2)no1,405.8079801974957,False,['49787-02-2'],1.8353564288,7,,,
POOL-00016856,"InChI=1S/C9H8N2O2/c1-6-10-11-9(13-6)7-2-4-8(12)5-3-7/h2-5,12H,1H3",Cc1nnc(-c2ccc(O)cc2)o1,405.8079801974957,False,['25877-46-7'],1.8338173413,7,,,
POOL-00000559,"InChI=1S/C9H6FNO2/c10-6-1-2-7(8(12)5-6)9-3-4-11-13-9/h1-5,12H",Oc1cc(F)ccc1-c1ccno1,411.5579801974957,False,['876149-59-6'],1.8250017138,7,,,
POOL-00025747,"InChI=1S/C10H10N2/c11-9-4-3-5-10(8-9)12-6-1-2-7-12/h1-8H,11H2",Nc1cccc(-n2cccc2)c1,363.0874217001939,False,['89353-42-4'],1.8524436075,7,$22.00/250 mg,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh98c8e519?context=bbe
POOL-00006234,"InChI=1S/C9H8N2S/c10-9-6-7(3-4-11-9)8-2-1-5-12-8/h1-6H,(H2,10,11)",N=c1cc(-c2cccs2)cc[nH]1,414.0985085335023,False,['1159815-95-8'],1.8578347974,7,,,
POOL-00027227,"InChI=1S/C8H6N2OS/c11-7-3-1-2-6(4-7)8-5-12-10-9-8/h1-5,11H",Oc1cccc(-c2csnn2)c1,372.3067026490675,False,['303149-00-0'],1.834609884,7,$102.00/500 mg,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/keyorganicsbionet/key001126979?context=bbe
POOL-00021264,"InChI=1S/C9H9FN2O/c10-7-1-3-8(4-2-7)11-9(13)12-5-6-12/h1-4H,5-6H2,(H,11,13)",O=C(Nc1ccc(F)cc1)N1CC1,318.8915159733637,False,['15460-49-8'],1.8326029057,7,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s772968
POOL-00007400,"InChI=1S/C9H8N2S/c10-8-3-1-7(2-4-8)9-5-12-6-11-9/h1-6H,10H2",Nc1ccc(-c2cscn2)cc1,350.52737763608667,False,['60759-10-6'],1.8426859651,7,$167.00/1 G,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/cbr00254
POOL-00031667,"InChI=1S/C9H7FN2/c10-8-3-1-7(2-4-8)9-5-11-6-12-9/h1-6H,(H,11,12)",Fc1ccc(-c2cnc[nH]2)cc1,350.52737763608667,False,['65020-70-4'],1.8240740502,7,"$91.00
$54.60/5 G","Only 5 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/687065
POOL-00020837,"InChI=1S/C10H9NO/c11-9-4-1-3-8(7-9)10-5-2-6-12-10/h1-7H,11H2",Nc1cccc(-c2ccco2)c1,365.0874217001939,False,['102269-42-1'],1.8458645516,7,,,
POOL-00024877,"InChI=1S/C10H10N2/c1-8-2-4-9(5-3-8)10-6-7-11-12-10/h2-7H,1H3,(H,11,12)",Cc1ccc(-c2cc[nH]n2)cc1,345.83742170019383,False,['59843-75-3'],1.8237984968,7,$68.10/1 G,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/jrd0093
POOL-00021132,"InChI=1S/C10H9NO/c11-9-5-3-8(4-6-9)10-2-1-7-12-10/h1-7H,11H2",Nc1ccc(-c2ccco2)cc1,347.83742170019383,False,['59147-02-3'],1.838757458,7,,,
POOL-00009995,"InChI=1S/C9H10N2O/c12-8-3-1-2-7(6-8)9-10-4-5-11-9/h1-3,6,12H,4-5H2,(H,10,11)",Oc1cccc(C2=NCCN2)c1,320.05950344595533,False,['834884-99-0'],1.8362844243,7,,,
POOL-00043691,"InChI=1S/C10H10N2/c11-5-8-1-3-9(4-2-8)10-6-12-7-10/h1-4,10,12H,6-7H2",N#Cc1ccc(C2CNC2)cc1,303.6056187059636,False,['7215-03-4'],1.824064496,7,,,
POOL-00011799,"InChI=1S/C8H5F3N2O/c9-8(10,11)7-4-5(12-13-7)6-2-1-3-14-6/h1-4H,(H,12,13)",FC(F)(F)c1cc(-c2ccco2)[nH]n1,415.9783046609492,False,['197507-85-0'],1.8384566312,7,,,
POOL-00031090,"InChI=1S/C10H10N2/c1-8-11-7-10(12-8)9-5-3-2-4-6-9/h2-7H,1H3,(H,11,12)",Cc1ncc(-c2ccccc2)[nH]1,362.3374217001938,False,['13739-48-5'],1.8269679974,7,,,
POOL-00039896,"InChI=1S/C10H10N2/c1-8-7-11-10(12-8)9-5-3-2-4-6-9/h2-7H,1H3,(H,11,12)",Cc1cnc(-c2ccccc2)[nH]1,362.3374217001938,False,['827-43-0'],1.8237869341,7,,,
POOL-00043410,"InChI=1S/C10H10N2/c1-8-7-10(12-11-8)9-5-3-2-4-6-9/h2-7H,1H3,(H,11,12)",Cc1cc(-c2ccccc2)n[nH]1,362.3374217001938,False,['3347-62-4'],1.8284546595,7,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/l496162
POOL-00033839,"InChI=1S/C10H11NO/c11-9(12)10(6-7-10)8-4-2-1-3-5-8/h1-5H,6-7H2,(H2,11,12)",N=C(O)C1(c2ccccc2)CC1,300.87443501222594,False,['6120-96-3'],1.8269306342,7,$134.00/100 MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph000225
POOL-00003891,"InChI=1S/C9H6F2N2/c10-6-1-2-7(8(11)5-6)9-12-3-4-13-9/h1-5H,(H,12,13)",Fc1ccc(-c2ncc[nH]2)c(F)c1,409.5579801974958,False,['885278-05-7'],1.8467031611,7,,,
POOL-00038246,"InChI=1S/C9H8N2O2/c12-8-6-10-9(13)11(8)7-4-2-1-3-5-7/h1-5H,6H2,(H,10,13)",O=C1CN=C(O)N1c1ccccc1,359.1372680200689,False,['2221-13-8'],1.8365777471,7,$28.60/10MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/l158313
POOL-00006239,"InChI=1S/C9H7NOS/c11-7-3-4-8(10-6-7)9-2-1-5-12-9/h1-6,11H",Oc1ccc(-c2cccs2)nc1,352.52737763608667,False,['1159815-70-9'],1.8372894635,7,,,
POOL-00000094,"InChI=1S/C9H10N2O/c12-8-3-1-7(2-4-8)9-10-5-6-11-9/h1-4,12H,5-6H2,(H,10,11)",Oc1ccc(C2=NCCN2)cc1,302.80950344595533,False,['212485-91-1'],1.8413104849,7,,,
POOL-00043237,"InChI=1S/C9H10N2O/c10-9-11-6-8(12-9)7-4-2-1-3-5-7/h1-5,8H,6H2,(H2,10,11)",N=C1NCC(c2ccccc2)O1,283.83982642577905,False,['2207-50-3'],1.824754274,7,,,
POOL-00024479,"InChI=1S/C8H8N2OS/c1-5-2-3-7(11-5)6-4-12-8(9)10-6/h2-4H,1H3,(H2,9,10)",Cc1ccc(-c2csc(=N)[nH]2)o1,437.6025029535248,False,['1634-46-4'],1.874127266,7,,,
POOL-00012224,"InChI=1S/C9H7NO2/c11-8-3-1-7(2-4-8)9-5-12-6-10-9/h1-6,11H",Oc1ccc(-c2cocn2)cc1,350.52737763608667,False,['57801-65-7'],1.8315940364,7,$134.00/1 MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph003573
POOL-00028213,"InChI=1S/C8H6N2OS/c12-8-10-9-7(11-8)6-4-2-1-3-5-6/h1-5H,(H,10,12)",Sc1nnc(-c2ccccc2)o1,371.55670264906746,False,"['3004-42-0', '1630090-69-5']",1.8270918952,7,,,
POOL-00041802,"InChI=1S/C9H8N2O2/c10-9-11-8(12)7(13-9)6-4-2-1-3-5-6/h1-5,7H,(H2,10,11,12)",N=C1N=C(O)C(c2ccccc2)O1,359.1372680200689,False,"['2152-34-3', '101053-01-4']",1.8495876476,7,,,
POOL-00032160,"InChI=1S/C9H7NOS/c11-9-10-8(6-12-9)7-4-2-1-3-5-7/h1-6H,(H,10,11)",Oc1nc(-c2ccccc2)cs1,369.0273776360866,False,['3884-31-9'],1.8328979259,7,$109.00/5 G,"Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/688142
POOL-00038976,"InChI=1S/C9H8N2S/c10-9-11-8(6-12-9)7-4-2-1-3-5-7/h1-6H,(H2,10,11)",N=c1[nH]c(-c2ccccc2)cs1,413.34850853350224,False,['2010-06-2'],1.8652901729,7,,,
POOL-00030666,"InChI=1S/C9H7NOS/c11-8-6-12-9(10-8)7-4-2-1-3-5-7/h1-6,11H",Oc1csc(-c2ccccc2)n1,369.0273776360866,False,['827-45-2'],1.8257990042,7,,,
POOL-00023127,"InChI=1S/C9H6F2N2O/c10-5-3-6(8-1-2-12-13-8)9(14)7(11)4-5/h1-4,14H,(H,12,13)",Oc1c(F)cc(F)cc1-c1cc[nH]n1,454.0855558655616,False,['663179-74-6'],1.8607503389,7,,,
POOL-00012086,"InChI=1S/C9H8N2S/c1-2-4-8(5-3-1)11-9-10-6-7-12-9/h1-7H,(H,10,11)",c1ccc(Nc2nccs2)cc1,328.6939078791548,False,['33142-18-6'],1.8445072354,7,$172.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph010014
POOL-00025165,"InChI=1S/C9H7BrN2/c10-8-3-1-7(2-4-8)9-5-6-11-12-9/h1-6H,(H,11,12)",Brc1ccc(-c2cc[nH]n2)cc1,350.52737763608667,False,['73387-46-9'],1.8263415519,7,,,
POOL-00026392,"InChI=1S/C8H7NO2S/c10-5-6-4-7(11-9-6)8-2-1-3-12-8/h1-4,10H,5H2",OCc1cc(-c2cccs2)on1,352.78137461808984,False,['194491-44-6'],1.8312673704,7,$106.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/l482765
POOL-00014665,"InChI=1S/C9H11NO2/c10-8-3-1-2-7(6-8)9-11-4-5-12-9/h1-3,6,9H,4-5,10H2",Nc1cccc(C2OCCO2)c1,268.9859747745539,False,['6398-87-4'],1.8349532791,7,,,
POOL-00003784,"InChI=1S/C8H8N2O2/c11-8(12)6-3-4-9-7(10-6)5-1-2-5/h3-5H,1-2H2,(H,11,12)",O=C(O)c1ccnc(C2CC2)n1,320.5888284589361,False,['1211533-70-8'],1.8238737355,7,,,
POOL-00025164,"InChI=1S/C9H7BrN2/c10-8-3-1-2-7(6-8)9-4-5-11-12-9/h1-6H,(H,11,12)",Brc1cccc(-c2cc[nH]n2)c1,367.7773776360867,False,"['149739-65-1', '948294-12-0']",1.8307170584,7,"$96.00
$28.80/1 G","Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/678805
POOL-00038450,"InChI=1S/C9H6N2O3/c12-9-8(10-13)7(11-14-9)6-4-2-1-3-5-6/h1-5,11H",O=Nc1c(-c2ccccc2)[nH]oc1=O,498.2756605009873,False,['6265-53-8'],1.8481267889,7,,,
POOL-00027009,"InChI=1S/C9H8N2S/c12-9-10-6-8(11-9)7-4-2-1-3-5-7/h1-6H,(H2,10,11,12)",Sc1ncc(-c2ccccc2)[nH]1,367.0273776360866,False,['6857-34-7'],1.859748554,7,$86.30/5 G,"Only 5 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/730750
POOL-00005473,"InChI=1S/C8H6N2O3/c11-8(12)7-3-6(9-10-7)5-1-2-13-4-5/h1-4H,(H,9,10)(H,11,12)",O=C(O)c1cc(-c2ccoc2)[nH]n1,416.2908270923037,False,"['2129110-26-3', '1187566-11-5']",1.8430711643,7,,,
POOL-00012747,"InChI=1S/C9H6FNO3/c10-6-3-1-2-5(4-6)7-8(12)11-9(13)14-7/h1-4,7H,(H,11,12,13)",O=C1N=C(O)C(c2cccc(F)c2)O1,416.2730231883476,False,['82128-95-8'],1.8307745825,7,$134.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph008375
POOL-00022417,"InChI=1S/C9H8N2S/c12-9(7-3-1-5-10-7)8-4-2-6-11-8/h1-6,10-11H",S=C(c1ccc[nH]1)c1ccc[nH]1,322.90369804717767,False,['21401-55-8'],1.8552889199,7,,,
POOL-00010272,"InChI=1S/C8H6N2O2S/c11-8(12)7-3-6(9-10-7)5-1-2-13-4-5/h1-4H,(H,9,10)(H,11,12)",O=C(O)c1cc(-c2ccsc2)[nH]n1,419.0457145944672,False,['1029108-69-7'],1.872740697,7,$616.00/5 g,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/chembridgecorporation/ch4102149894?context=bbe
POOL-00006338,"InChI=1S/C7H7BrN2O2/c8-4-5(3-1-2-3)9-10-6(4)7(11)12/h3H,1-2H2,(H,9,10)(H,11,12)",O=C(O)c1n[nH]c(C2CC2)c1Br,330.14740849378177,False,['1290764-98-5'],1.8801458431,7,,,
POOL-00012746,"InChI=1S/C9H6FNO3/c10-6-4-2-1-3-5(6)7-8(12)11-9(13)14-7/h1-4,7H,(H,11,12,13)",O=C1N=C(O)C(c2ccccc2F)O1,416.2730231883476,False,['82128-78-7'],1.8291022413,7,$134.00/25 MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph008374
