ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_mu_top2%mu,cluster,fisher-price,fisher-avail,fisher-url,sigma-price,sigma-avail,sigma-url
POOL-00007269,"InChI=1S/C17H20N2O/c1-2-3-4-13-5-7-14(8-6-13)15-9-11-16(12-10-15)17(18)19-20/h5-12,20H,2-4H2,1H3,(H2,18,19)",CCCCc1ccc(-c2ccc(C(N)=NO)cc2)cc1,570.943928696335,False,['457066-54-5'],0.976674847,2,,,,$234.00/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/combiblocksinc/comh98c913e4?context=bbe
POOL-00029788,"InChI=1S/C14H11Br2NOS/c15-10-1-5-12(6-2-10)17-14(18)9-19-13-7-3-11(16)4-8-13/h1-8H,9H2,(H,17,18)",O=C(CSc1ccc(Br)cc1)Nc1ccc(Br)cc1,554.6635769007231,False,['647031-78-5'],0.9609833656,2,,,,$28.60/10MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r944289
POOL-00036117,"InChI=1S/C13H9BrN2/c14-10-6-2-1-5-9(10)13-15-11-7-3-4-8-12(11)16-13/h1-8H,(H,15,16)",Brc1ccccc1-c1nc2ccccc2[nH]1,609.9825666252442,False,['13275-42-8'],1.0017653908,2,"$49.35
Each of 1/nan",Check Availability,,,,
POOL-00031213,"InChI=1S/C14H9BrN2OS/c15-10-7-5-9(6-8-10)13(18)17-14-16-11-3-1-2-4-12(11)19-14/h1-8H,(H,16,17,18)",O=C(Nc1nc2ccccc2s1)c1ccc(Br)cc1,703.5455957795543,False,['121189-75-1'],0.9534703044,2,,,,$28.60/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r463361
POOL-00008144,"InChI=1S/C16H16N2S/c1-11(2)17-14-10-15(16-8-5-9-19-16)18-13-7-4-3-6-12(13)14/h3-11H,1-2H3,(H,17,18)",CC(C)Nc1cc(-c2cccs2)nc2ccccc12,687.0452445336595,False,['853310-81-3'],0.9959322467,2,,,,$68.10/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t101222
POOL-00022799,"InChI=1S/C15H14N2S2/c18-15-17-13(11-7-3-1-4-8-11)16-14(19-15)12-9-5-2-6-10-12/h1-10,13-14,16H,(H,17,18)",SC1=NC(c2ccccc2)NC(c2ccccc2)S1,569.2141500697085,False,['53983-18-9'],0.9986000551,2,,,,,,
POOL-00023848,"InChI=1S/C15H22N2S/c1-2-3-4-5-6-9-12-18-15-16-13-10-7-8-11-14(13)17-15/h7-8,10-11H,2-6,9,12H2,1H3,(H,16,17)",CCCCCCCCSc1nc2ccccc2[nH]1,431.2164703598606,False,['92701-21-8'],0.9763042891,2,,,,$68.10/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s942685
POOL-00037972,"InChI=1S/C14H12N2S2/c17-14-16(10-15-11-6-2-1-3-7-11)12-8-4-5-9-13(12)18-14/h1-9,15H,10H2",S=c1sc2ccccc2n1CNc1ccccc1,713.24212549202,False,['5392-35-8'],0.9941256322,2,,,,$134.00/5 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph005202
POOL-00020022,"InChI=1S/C13H18N2O2/c16-12-9-5-4-8-11(12)15-13(17)14-10-6-2-1-3-7-10/h4-5,8-10,16H,1-3,6-7H2,(H2,14,15,17)",OC(=NC1CCCCC1)Nc1ccccc1O,398.16086522375423,False,['2656-23-7'],0.9911154285,2,,,,$68.10/25MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r676977
POOL-00040412,"InChI=1S/C16H16N2O2S2/c1-17-15(19)11-7-3-5-9-13(11)21-22-14-10-6-4-8-12(14)16(20)18-2/h3-10H,1-2H3,(H,17,19)(H,18,20)",CN=C(O)c1ccccc1SSc1ccccc1C(O)=NC,653.2969234659056,False,['2527-58-4'],0.9730999916,2,,,,$172.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s629545
POOL-00027997,"InChI=1S/C11H12N2OS2/c1-4-5-13-10(14)8-6(2)7(3)16-9(8)12-11(13)15/h4H,1,5H2,2-3H3,(H,12,15)",C=CCn1c(S)nc2sc(C)c(C)c2c1=O,624.9267627825686,False,['51486-16-9'],0.9851380649,2,,,,$28.60/10MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r858986
POOL-00036008,"InChI=1S/C15H14N2O/c1-9(18)17-13-3-5-15-11(8-13)6-10-7-12(16)2-4-14(10)15/h2-5,7-8H,6,16H2,1H3,(H,17,18)",CC(O)=Nc1ccc2c(c1)Cc1cc(N)ccc1-2,655.5383319779238,False,['6957-50-2'],0.9935296165,2,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s357014
POOL-00001742,"InChI=1S/C15H11NS/c16-15(17)14-9-10-5-1-2-6-11(10)12-7-3-4-8-13(12)14/h1-9H,(H2,16,17)",N=C(S)c1cc2ccccc2c2ccccc12,731.1558752388428,False,['1347815-05-7'],0.992372709,2,,,,,,
POOL-00031456,"InChI=1S/C11H8N2S/c1-2-4-10-8(3-1)9(7-13-10)11-12-5-6-14-11/h1-7,13H",c1ccc2c(-c3nccs3)c[nH]c2c1,551.4490170061052,False,['135531-86-1'],1.0024603981,2,,,,,,
POOL-00001743,"InChI=1S/C15H11NS/c16-15(17)14-12-7-3-1-5-10(12)9-11-6-2-4-8-13(11)14/h1-9H,(H2,16,17)",NC(=S)c1c2ccccc2cc2ccccc12,677.1558752388429,False,['1347815-19-3'],0.9813356308,2,,,,,,
POOL-00014647,"InChI=1S/C16H22N2O3/c1-16(2,3)21-15(20)18-12(10-19)8-11-9-17-14-7-5-4-6-13(11)14/h4-7,9,12,17,19H,8,10H2,1-3H3,(H,18,20)",CC(C)(C)OC(O)=NC(CO)Cc1c[nH]c2ccccc12,625.72895147026,False,['143259-51-2'],0.9724193412,2,,,,$109.20/1 g,Ships in 30 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/enamine/enah90845bdf?context=bbe
POOL-00033473,"InChI=1S/C12H7Br2N/c13-7-1-3-11-9(5-7)10-6-8(14)2-4-12(10)15-11/h1-6,15H",Brc1ccc2[nH]c3ccc(Br)cc3c2c1,598.8255911783464,False,['6825-20-3'],0.9949686849,2,"$16.80
Each/1 g",Check Availability,,,,
POOL-00035209,"InChI=1S/C14H14S2/c15-9-11-1-5-13(6-2-11)14-7-3-12(10-16)4-8-14/h1-8,15-16H,9-10H2",SCc1ccc(-c2ccc(CS)cc2)cc1,397.6664870484335,False,['43012-19-7'],0.9860384314,2,,,,,,
POOL-00011245,"InChI=1S/C12H7Br2N/c13-7-1-3-9-10-4-2-8(14)6-12(10)15-11(9)5-7/h1-6,15H",Brc1ccc2c(c1)[nH]c1cc(Br)ccc12,598.8255911783464,False,['136630-39-2'],0.9977046293,2,"$66.20
Each/1 g",Check Availability,https://www.fishersci.com/shop/products/2-7-dibromocarbazole-thermo-scientific/AC467780010#136630-39-2,,,
POOL-00009031,"InChI=1S/C5H7BrF2O2/c1-2-10-4(9)5(7,8)3-6/h2-3H2,1H3",CCOC(=O)C(F)(F)CBr,126.81635834269238,False,['111773-24-1'],0.9881210389,3,,,,$115.00/500 MG,"Estimated to ship on June 02, 2023
From MILWAUKEE",https://www.sigmaaldrich.com/US/en/product/aldrich/725811
POOL-00025287,"InChI=1S/C7H5BrF2O/c8-5-3-1-2-4-6(5)11-7(9)10/h1-4,7H",FC(F)Oc1ccccc1Br,239.63711235012204,False,['175278-33-8'],1.0005783359,3,,,,$16.50/1 g,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/synthonixcorporation/sy3h3d677551?context=bbe
POOL-00036840,"InChI=1S/C8H6BrF3/c9-5-6-3-1-2-4-7(6)8(10,11)12/h1-4H,5H2",FC(F)(F)c1ccccc1CBr,267.2506372810443,False,['395-44-8'],0.9992018921,3,"$54.60
Each/25 g",Check Availability,,$32.70/1 G,"Estimated to ship on May 09, 2023
From MILWAUKEE",https://www.sigmaaldrich.com/US/en/product/aldrich/254967
POOL-00006264,"InChI=1S/C8H6BrF3/c9-7-4-2-1-3-6(7)5-8(10,11)12/h1-4H,5H2",FC(F)(F)Cc1ccccc1Br,267.2506372810443,False,['1027513-81-0'],0.9982540356,3,,,,$46.20/1 g,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/manchesterorganics/man182109273?context=bbe
POOL-00036841,"InChI=1S/C8H6BrF3/c9-5-6-2-1-3-7(4-6)8(10,11)12/h1-4H,5H2",FC(F)(F)c1cccc(CBr)c1,267.2506372810443,False,['402-23-3'],1.002229687,3,"$62.50
Each/5 g",Check Availability,https://www.fishersci.com/shop/products/3-trifluoromethyl-benzyl-bromide-98-thermo-scientific/AAA1933006#402-23-3,,,
POOL-00009218,"InChI=1S/C8H6BrF3/c9-7(8(10,11)12)6-4-2-1-3-5-6/h1-5,7H",FC(F)(F)C(Br)c1ccccc1,242.22992743633708,False,['434-42-4'],1.0028876928,3,,,,$87.70/500 MG,"Available to ship on March 15, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/737240
POOL-00026576,"InChI=1S/C8H6BrF3/c1-5-2-3-6(4-7(5)9)8(10,11)12/h2-4H,1H3",Cc1ccc(C(F)(F)F)cc1Br,290.8447139279425,False,['66417-30-9'],0.9990251559,3,,,,$68.10/100 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/cds000804
POOL-00036842,"InChI=1S/C8H6BrF3/c9-5-6-1-3-7(4-2-6)8(10,11)12/h1-4H,5H2",FC(F)(F)c1ccc(CBr)cc1,250.00063728104428,False,['402-49-3'],1.0019362508,3,"$33.35
Each/1 g",Check Availability,https://www.fishersci.com/shop/products/bromo-trifluoro-p-xylene-98-thermo-scientific/AC312990010#402-49-3,,,
POOL-00036162,"InChI=1S/C5H8Br2O2/c1-2-9-5(8)4(7)3-6/h4H,2-3H2,1H3",CCOC(=O)C(Br)CBr,94.95878455585176,False,['3674-13-3'],0.987560117,3,"$27.30
Each/25 g",Check Availability,https://www.fishersci.com/shop/products/ethyl-2-3-dibromopropionate-97-thermo-scientific/AAA1559114#3674-13-3,$71.10/100 ML,"Estimated to ship on April 07, 2023
From SAINT LOUIS",https://www.sigmaaldrich.com/US/en/product/mm/820418
POOL-00026572,"InChI=1S/C8H6BrF3/c1-5-2-3-7(9)6(4-5)8(10,11)12/h2-4H,1H3",Cc1ccc(Br)c(C(F)(F)F)c1,290.84471392794256,False,['261952-20-9'],1.0013213201,3,,,,$20.90/1 g,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh9614fb13?context=bbe
POOL-00034134,"InChI=1S/C5H8Br2O2/c1-9-5(8)4(7)2-3-6/h4H,2-3H2,1H3",COC(=O)C(Br)CCBr,94.95878455585176,False,"['70288-65-2', '29547-04-4']",0.9873566167,3,,,,$542.00/10 ML,"Only 3 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/34075
POOL-00007695,"InChI=1S/C8H6BrF3/c1-5-2-3-6(7(9)4-5)8(10,11)12/h2-4H,1H3",Cc1ccc(C(F)(F)F)c(Br)c1,290.8447139279425,False,['121793-12-2'],1.0015037508,3,,,,,,
POOL-00030142,"InChI=1S/C7H3BrF4/c8-6-2-1-4(9)3-5(6)7(10,11)12/h1-3H",Fc1ccc(Br)c(C(F)(F)F)c1,291.9481169757028,False,['40161-55-5'],0.9974284384,3,"$141.80
Each/25 g",Check Availability,,,,
POOL-00025223,"InChI=1S/C7H3BrF4/c8-4-1-2-6(9)5(3-4)7(10,11)12/h1-3H",Fc1ccc(Br)cc1C(F)(F)F,291.9481169757028,False,['393-37-3'],0.996725764,3,"$94.40
Each/25 g",Check Availability,,$26.00/5 G,"Estimated to ship on April 05, 2023
From MILWAUKEE",https://www.sigmaaldrich.com/US/en/product/aldrich/549096
POOL-00025116,"InChI=1S/C7H3BrF4/c8-6-3-4(9)1-2-5(6)7(10,11)12/h1-3H",Fc1ccc(C(F)(F)F)c(Br)c1,291.9481169757027,False,['351003-21-9'],0.9958654492,3,"$204.00
Each/25 g",Check Availability,,,,
POOL-00026635,"InChI=1S/C8H5Br2FO/c9-4-8(12)5-1-2-7(11)6(10)3-5/h1-3H,4H2",O=C(CBr)c1ccc(F)c(Br)c1,311.92621196610224,False,['435273-49-7'],1.0028582105,3,,,,,,
POOL-00025222,"InChI=1S/C7H3BrF4/c8-5-1-4(7(10,11)12)2-6(9)3-5/h1-3H",Fc1cc(Br)cc(C(F)(F)F)c1,271.6981169757027,False,['130723-13-6'],0.9927925988,3,"$69.30
Each/25 g",Check Availability,,$26.00/1 G,"Estimated to ship on April 05, 2023
From MILWAUKEE",https://www.sigmaaldrich.com/US/en/product/aldrich/549029
POOL-00039422,"InChI=1S/C5H7BrO3/c1-2-9-5(8)4(7)3-6/h2-3H2,1H3",CCOC(=O)C(=O)CBr,121.3715149046361,False,['70-23-5'],0.9875361682,3,"$29.70
Each/5 g",Check Availability,https://www.fishersci.com/shop/products/ethyl-3-bromopyruvate-tech-75-thermo-scientific/AAL0058206#70-23-5,$47.00/5 G,"Available to ship on March 15, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/e14578
POOL-00037336,"InChI=1S/C7H3BrF4/c8-5-3-4(7(10,11)12)1-2-6(5)9/h1-3H",Fc1ccc(C(F)(F)F)cc1Br,291.9481169757027,False,['68322-84-9'],0.9920923593,3,"$31.50
Each/1 g",Check Availability,,$57.00/5 G,"Only 4 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/546577
POOL-00026625,"InChI=1S/C5H7F3O2/c1-10-4(9)2-3-5(6,7)8/h2-3H2,1H3",COC(=O)CCC(F)(F)F,118.55169583620196,False,['2365-82-4'],0.9840963995,3,,,,$68.40/1 g,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/matrixscientific/mat047028236?context=bbe
POOL-00037286,"InChI=1S/C7H3BrF4/c8-5-2-1-4(3-6(5)9)7(10,11)12/h1-3H",Fc1cc(C(F)(F)F)ccc1Br,291.9481169757027,False,['40161-54-4'],1.0017015172,3,,,,$16.50/1 g,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/synthonixcorporation/sy3h3d6773ed?context=bbe
POOL-00039609,"InChI=1S/C5H5F3O2/c1-2-3-10-4(9)5(6,7)8/h2H,1,3H2",C=CCOC(=O)C(F)(F)F,138.31871457045798,False,['383-67-5'],0.9836403091,3,"$39.90
Each/10 g",Check Availability,https://www.fishersci.com/shop/products/allyl-trifluoroacetate-97-thermo-scientific/AAA1169009#383-67-5,,,
POOL-00026626,"InChI=1S/C5H5F3O2/c1-3(4(9)10-2)5(6,7)8/h1H2,2H3",C=C(C(=O)OC)C(F)(F)F,158.76622347880266,False,['382-90-1'],0.9869616012,3,"$124.00
Each/2500 mL",Check Availability,https://www.fishersci.com/shop/products/diisopropylamine-99-thermo-scientific-3/AAA102800F#382-90-1,,,
POOL-00036303,"InChI=1S/C5H6Br2O4/c1-10-3(8)5(6,7)4(9)11-2/h1-2H3",COC(=O)C(Br)(Br)C(=O)OC,159.32123112606797,False,['37167-59-2'],0.9830017055,3,,,,$106.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s658405
POOL-00025609,"InChI=1S/C5H11F2O3P/c1-3-9-11(8,5(6)7)10-4-2/h5H,3-4H2,1-2H3",CCOP(=O)(OCC)C(F)F,140.66295643092155,False,['1478-53-1'],0.9917618741,3,,,,$62.90/5 G,"Available to ship on March 15, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/751596
POOL-00031433,InChI=1S/C7H4Br2O/c8-6-2-1-5(4-10)7(9)3-6/h1-4H,O=Cc1ccc(Br)cc1Br,257.78306142431705,False,['5629-98-1'],1.0002394851,3,,,,$16.50/250 mg,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/synthonixcorporation/sy3h3d67bc08?context=bbe
POOL-00018056,InChI=1S/C7H2Br2FNO/c8-4-1-5(9)7(11-3-12)6(10)2-4/h1-2H,O=C=Nc1c(F)cc(Br)cc1Br,337.41916297915776,False,['302912-27-2'],0.9982645721,3,,,,,,
POOL-00025319,"InChI=1S/C5H5F3O3/c1-2-11-4(10)3(9)5(6,7)8/h2H2,1H3",CCOC(=O)C(=O)C(F)(F)F,172.3016811174141,False,['13081-18-0'],0.9804274611,3,"$141.80
Each/25 g",Check Availability,,$25.00/5 G,"Available to ship on March 15, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/510254
POOL-00039619,"InChI=1S/C5H5F5O2/c1-2-12-3(11)4(6,7)5(8,9)10/h2H2,1H3",CCOC(=O)C(F)(F)C(F)(F)F,173.1676178509478,False,['426-65-3'],0.9873701907,3,"$27.85
Each/5 g",Check Availability,https://www.fishersci.com/shop/products/ethyl-pentafluoropropionate-98-thermo-scientific/AAL0178206#426-65-3,$107.00/25 G,"Only 4 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/290920
POOL-00026502,"InChI=1S/C5H5BrF6/c6-2-1-3(4(7,8)9)5(10,11)12/h3H,1-2H2",FC(F)(F)C(CCBr)C(F)(F)F,121.8543211237478,False,['203303-02-0'],0.9936926156,3,,,,$204.60/5 g,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/manchesterorganics/man372903205?context=bbe
POOL-00011364,InChI=1S/C6H2Br2O2S/c7-5-3(1-9)11-4(2-10)6(5)8/h1-2H,O=Cc1sc(C=O)c(Br)c1Br,277.2760821081893,False,['25373-20-0'],0.9957133549,3,,,,,,
POOL-00037332,"InChI=1S/C5H10BrF2O3P/c1-3-10-12(9,11-4-2)5(6,7)8/h3-4H2,1-2H3",CCOP(=O)(OCC)C(F)(F)Br,172.02237082322114,False,['65094-22-6'],0.9989900392,3,"$175.70
Each/25 g",Check Availability,,$97.80/5 G,"Available to ship on March 15, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/411361
POOL-00040683,"InChI=1S/C5H11O4P/c1-5(6)4-10(7,8-2)9-3/h4H2,1-3H3",COP(=O)(CC(C)=O)OC,157.03088598529305,False,['4202-14-6'],0.9906636776,3,"$115.50
Each/5 g",Check Availability,https://www.fishersci.com/shop/products/dimethyl-2-oxopropyl-phosphonate-95-thermo-scientific/AC177610050#4202-14-6,$32.00/5 G,"Available to ship on March 14, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/180696
POOL-00042855,"InChI=1S/C5H13O3P/c1-4-7-9(3,6)8-5-2/h4-5H2,1-3H3",CCOP(C)(=O)OCC,102.77073485399345,False,['683-08-9'],0.997290033,3,"$73.00
Each/5 g",Check Availability,https://www.fishersci.com/shop/products/diethyl-methylphosphonate-96-thermo-scientific/AC333680050#683-08-9,,,
POOL-00000607,"InChI=1S/C6H3BrF2O2S/c7-5-3-4(8)1-2-6(5)12(9,10)11/h1-3H",O=S(=O)(F)c1ccc(F)cc1Br,402.0091542968489,False,['1675732-46-3'],1.0024742065,3,,,,,,
POOL-00018423,"InChI=1S/C8H10O5/c1-3-5-11-7(9)13-8(10)12-6-4-2/h3-4H,1-2,5-6H2",C=CCOC(=O)OC(=O)OCC=C,186.57992584002,False,['115491-93-5'],1.0026610337,3,"$77.80
Each/1 g",Check Availability,,$137.50/1 EA,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/chemimpexinternationalinc/ch6371380848?context=bbe
POOL-00025261,"InChI=1S/C5H4Br2F6/c6-4(10,11)1-3(8,9)2-5(7,12)13/h1-2H2",FC(F)(Br)CC(F)(F)CC(F)(F)Br,150.84387464391108,False,['371-83-5'],0.9986334908,3,"$54.90
Each/2 g",Check Availability,https://www.fishersci.com/shop/products/1-5-dibromo-1-1-3-3-5-5-hexafluoropentane-97-thermo-scientific/AAB2140504#371-83-5,$75.90/5 g,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/apolloscientificltd/apo456796309?context=bbe
POOL-00040961,"InChI=1S/C5H11O5P/c1-8-5(6)4-11(7,9-2)10-3/h4H2,1-3H3",COC(=O)CP(=O)(OC)OC,169.71159065163116,False,['5927-18-4'],0.9947951611,3,"$50.70
Each/25 g",Check Availability,https://www.fishersci.com/shop/products/trimethyl-phosphonoacetate-98-thermo-scientific/AC140230250#5927-18-4,$98.20/25 G,"Only 2 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/t79758
POOL-00036870,"InChI=1S/C5H11BrO2/c1-7-4-5-8-3-2-6/h2-5H2,1H3",COCCOCCBr,35.409909534217064,False,['54149-17-6'],0.9842880692,3,"$216.50
Each/25 g",Check Availability,,$270.00/10 G,"Available to ship on March 15, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/639842
POOL-00043173,"InChI=1S/C5H12O3S/c1-3-4-5-8-9(2,6)7/h3-5H2,1-2H3",CCCCOS(C)(=O)=O,147.58604254723676,False,"['1912-32-9', '63732-28-5']",0.9875336912,3,,,,$218.00/nan,"Only 4 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/sial/y0001304
POOL-00043677,"InChI=1S/C5H13O2PS/c1-4-6-8(3,9)7-5-2/h4-5H2,1-3H3",CCOP(C)(=S)OCC,105.52562235615692,False,['6996-81-2'],0.988913955,3,,,,$162.00/1 G,"Available to ship on March 15, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/443360
POOL-00033631,"InChI=1S/C5H6Br2O3S/c6-3-1-11(9,10)2-4(7)5(3)8/h3-4H,1-2H2",O=C1C(Br)CS(=O)(=O)CC1Br,251.4521175458092,False,['408314-20-5'],0.9859079263,3,,,,$172.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t283622
POOL-00001363,"InChI=1S/C6H3Br2FO2S/c7-4-1-2-6(5(8)3-4)12(9,10)11/h1-3H",O=S(=O)(F)c1ccc(Br)cc1Br,402.0091542968489,False,['1924207-06-6'],1.0007237839,3,,,,$54.60/1 g,Ships in 30 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/enamine/enah30470abb?context=bbe
POOL-00039864,"InChI=1S/C5H11O4PS2/c1-7-5(6)4-12-10(11,8-2)9-3/h4H2,1-3H3",COC(=O)CSP(=S)(OC)OC,187.887241290925,False,['757-86-8'],0.9968199313,3,,,,,,
POOL-00011443,"InChI=1S/C17H17NO4/c1-21-16(19)15(14-10-6-3-7-11-14)18-17(20)22-12-13-8-4-2-5-9-13/h2-11,15H,12H2,1H3,(H,18,20)",COC(=O)C(N=C(O)OCc1ccccc1)c1ccccc1,625.6219018708533,False,['134306-43-7'],0.9707180933,4,,,,$134.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph005992
POOL-00032059,"InChI=1S/C17H17NO3/c1-3-21-17(20)13-8-10-14(11-9-13)18-16(19)15-7-5-4-6-12(15)2/h4-11H,3H2,1-2H3,(H,18,19)",CCOC(=O)c1ccc(NC(=O)c2ccccc2C)cc1,647.3397259653516,False,['168080-73-7'],0.9634386222,4,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r437255
POOL-00012623,"InChI=1S/C17H17NO3/c1-2-21-15(19)11-13-9-6-10-14(16(13)18)17(20)12-7-4-3-5-8-12/h3-10H,2,11,18H2,1H3",CCOC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,650.3397259653515,False,['61941-57-9'],0.9592120711,4,,,,,,
POOL-00033436,"InChI=1S/C17H19NO3/c1-20-15-9-8-13(12-16(15)21-2)10-11-18-17(19)14-6-4-3-5-7-14/h3-9,12H,10-11H2,1-2H3,(H,18,19)",COc1ccc(CCN=C(O)c2ccccc2)cc1OC,608.687214938955,False,['67616-16-4'],0.9839403933,4,,,,,,
POOL-00005885,"InChI=1S/C17H23NO4/c1-17(2,3)22-16(21)18-10-13(9-14(11-18)15(19)20)12-7-5-4-6-8-12/h4-8,13-14H,9-11H2,1-3H3,(H,19,20)",CC(C)(C)OC(=O)N1CC(C(=O)O)CC(c2ccccc2)C1,535.3399614002736,False,['885274-99-7'],0.973616665,4,,,,$264.00/250 mg,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/synthonixcorporation/sy3428348503?context=bbe
POOL-00025593,"InChI=1S/C18H19NO4/c1-18(2,3)23-17(22)19(13-9-5-4-6-10-13)15-12-8-7-11-14(15)16(20)21/h4-12H,1-3H3,(H,20,21)",CC(C)(C)OC(=O)N(c1ccccc1)c1ccccc1C(=O)O,704.4615667431059,False,['669713-65-9'],0.9808758148,4,,,,$95.00/100 mg,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/astatechinc/ate003445270?context=bbe
POOL-00014355,"InChI=1S/C17H23NO4/c1-16(2,3)22-15(21)18-11-7-10-17(18,14(19)20)12-13-8-5-4-6-9-13/h4-6,8-9H,7,10-12H2,1-3H3,(H,19,20)",CC(C)(C)OC(=O)N1CCCC1(Cc1ccccc1)C(=O)O,549.5274072504759,False,['351002-72-7'],0.9716718602,4,,,,$184.00/250 mg,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/achemblock/advh14dbb4a6?context=bbe
POOL-00029135,"InChI=1S/C17H17NO3/c1-3-21-17(20)14-6-4-5-7-15(14)18-16(19)13-10-8-12(2)9-11-13/h4-11H,3H2,1-2H3,(H,18,19)",CCOC(=O)c1ccccc1NC(=O)c1ccc(C)cc1,647.3397259653516,False,['348123-65-9'],0.9607334223,4,,,,$28.60/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r591270
POOL-00039480,"InChI=1S/C17H19NO3/c1-3-20-14-10-11-16(21-4-2)15(12-14)18-17(19)13-8-6-5-7-9-13/h5-12H,3-4H2,1-2H3,(H,18,19)",CCOc1ccc(OCC)c(N=C(O)c2ccccc2)c1,608.687214938955,False,['92-22-8'],0.9615624698,4,,,,$106.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s345857
POOL-00038470,"InChI=1S/C17H17NO3/c1-13(18(20)21)16(14-8-4-2-5-9-14)12-17(19)15-10-6-3-7-11-15/h2-11,13,16H,12H2,1H3",CC(C(CC(=O)c1ccccc1)c1ccccc1)[N+](=O)[O-],610.4470515313365,False,['6277-76-5'],1.0028302292,4,,,,,,
POOL-00021931,"InChI=1S/C16H17NO3/c1-3-20-14-9-5-4-8-13(14)17-11-12-7-6-10-15(19-2)16(12)18/h4-11,18H,3H2,1-2H3",CCOc1ccccc1N=Cc1cccc(OC)c1O,608.4210219932639,False,['92449-59-7'],0.988538001,4,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s691046
POOL-00034245,"InChI=1S/C16H15NO3/c1-2-20-16(19)13-10-6-7-11-14(13)17-15(18)12-8-4-3-5-9-12/h3-11H,2H2,1H3,(H,17,18)",CCOC(=O)c1ccccc1N=C(O)c1ccccc1,620.628928349822,False,['42091-29-2'],0.9923306126,4,,,,$28.60/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r578401
